codebook,objective,retrieval_condition,window_size,mask_count,mask_position,landscape_size,beta,accuracy,lower_ci,upper_ci,bigram_accuracy,mean_gap,mean_entropy,mean_energy,metastable_rate
random,masked_token,generalization,8,1,center,64,30.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,0.22641509433962265,0.2391724836713863,3.6678233435774533e-08,-1.0,0.0
random,masked_token,generalization,8,1,center,256,10.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,0.22641509433962265,0.10409527131409016,0.0879177323208665,-1.0057616256318003,0.0
random,masked_token,generalization,8,1,center,256,30.0,0.018867924528301886,0.0033383673867494,0.09943143501149411,0.22641509433962265,0.17498445883393288,4.739482481611203e-07,-1.0,0.0
random,masked_token,generalization,8,1,end,64,10.0,0.045454545454545456,0.012554846366981074,0.15135271525303162,0.2727272727272727,0.16940242966467683,0.026753264479339123,-1.0012479641220786,0.0
random,masked_token,generalization,8,1,end,64,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,0.2727272727272727,0.1700008183040402,3.48888402940622e-08,-1.0,0.0
random,masked_token,generalization,8,1,end,256,10.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.08834932473572818,0.0876796269281344,-1.0057803202759137,0.0
random,masked_token,generalization,8,1,end,256,30.0,0.022727272727272728,0.00402314838563701,0.11807979131537633,0.2727272727272727,0.2027331075885079,4.579914807804771e-07,-1.0,0.0
random,masked_token,memorization,4,1,center,64,10.0,1.0,0.9324156955469233,1.0,0.05660377358490566,0.4115292874147307,0.018193619027030917,-1.0008614445632358,0.0
random,masked_token,memorization,4,1,center,64,30.0,1.0,0.9324156955469233,1.0,0.05660377358490566,0.4120862216179101,7.076971363310532e-07,-1.0000000067476957,0.0
random,masked_token,memorization,4,1,center,256,10.0,0.8085106382978723,0.674557199356223,0.8958418439468988,0.23404255319148937,0.3393247964534354,0.10741271332223365,-1.0314422795113096,0.0
random,masked_token,memorization,4,1,center,256,30.0,0.9787234042553191,0.8888676347566886,0.9962343289895351,0.23404255319148937,0.4105753773387442,9.004902714219378e-06,-1.000000131891129,0.0
random,masked_token,memorization,4,1,end,64,10.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.4159550638153003,0.017865976712738093,-1.0008352994918823,0.0
random,masked_token,memorization,4,1,end,64,30.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.4161635499017743,1.4959219035715066e-07,-1.0,0.0
