label,seed,recall_correct,raw_synergy,settled_synergy_at_mask
error_driven,17,1,0.296350,0.252441
error_driven,17,0,0.304549,0.104224
error_driven,17,0,0.289612,0.067861
error_driven,17,0,0.319885,0.123542
error_driven,17,0,0.296499,0.102026
error_driven,17,0,0.285401,0.139488
error_driven,17,0,0.297619,0.111343
error_driven,17,0,0.273139,0.119243
error_driven,17,0,0.249770,0.060256
error_driven,17,0,0.291512,0.072129
error_driven,17,0,0.318416,0.053723
error_driven,17,0,0.327884,0.049771
error_driven,17,0,0.280627,0.061996
error_driven,17,0,0.298777,0.072644
error_driven,17,0,0.286470,0.209218
error_driven,17,0,0.276741,0.094178
error_driven,17,0,0.295831,0.184864
error_driven,17,0,0.272671,0.113326
error_driven,17,0,0.267898,0.185014
error_driven,17,0,0.265157,0.200412
error_driven,17,1,0.287403,0.252419
error_driven,17,0,0.303185,0.142217
error_driven,17,0,0.306826,0.072007
error_driven,17,0,0.312918,0.083816
error_driven,17,0,0.283371,0.184990
error_driven,17,0,0.268600,0.084051
error_driven,17,0,0.260288,0.126935
error_driven,17,0,0.305126,0.086552
error_driven,17,0,0.297875,0.145307
error_driven,17,0,0.240439,0.060036
error_driven,17,0,0.291618,0.209227
error_driven,17,0,0.302526,0.209224
error_driven,17,0,0.305521,0.161798
error_driven,17,0,0.296704,0.178108
error_driven,17,0,0.306307,0.178181
error_driven,17,0,0.269270,0.150765
error_driven,17,0,0.270889,0.184998
error_driven,17,0,0.296036,0.118164
error_driven,17,0,0.309129,0.194312
error_driven,17,0,0.304769,0.067710
error_driven,17,0,0.316539,0.086199
error_driven,17,0,0.289085,0.066508
error_driven,17,0,0.318049,0.109810
error_driven,17,0,0.306119,0.209365
error_driven,17,1,0.310297,0.252375
error_driven,17,0,0.301725,0.133026
error_driven,17,0,0.309919,0.051719
error_driven,17,0,0.264136,0.069915
error_driven,17,0,0.296546,0.178091
error_driven,17,0,0.305187,0.041637
error_driven,17,0,0.283112,0.081974
error_driven,17,0,0.310122,0.157957
error_driven,17,0,0.275366,0.131248
error_driven,17,0,0.311707,0.080066
error_driven,17,0,0.280840,0.185221
error_driven,17,0,0.305779,0.052858
error_driven,17,0,0.299462,0.127139
error_driven,17,0,0.285640,0.132738
error_driven,17,0,0.271807,0.084628
error_driven,17,0,0.307214,0.050267
error_driven,17,1,0.312078,0.252533
error_driven,17,1,0.294873,0.252354
error_driven,17,0,0.311886,0.200393
error_driven,17,0,0.295077,0.071393
error_driven,17,0,0.320207,0.060021
error_driven,17,0,0.267962,0.194196
error_driven,17,0,0.306581,0.056800
error_driven,17,0,0.280084,0.209327
error_driven,17,0,0.301373,0.078986
error_driven,17,0,0.330926,0.081183
error_driven,17,1,0.269141,0.252671
error_driven,17,0,0.270849,0.094794
error_driven,17,0,0.301564,0.083320
error_driven,17,0,0.308610,0.194361
error_driven,17,0,0.269609,0.081768
error_driven,17,1,0.303932,0.252487
error_driven,17,0,0.262519,0.123191
error_driven,17,0,0.318095,0.093144
error_driven,17,0,0.317188,0.201642
error_driven,17,0,0.320114,0.067296
error_driven,17,0,0.296286,0.131244
error_driven,17,0,0.324694,0.154613
error_driven,17,1,0.306621,0.252526
error_driven,17,0,0.281622,0.098303
error_driven,17,0,0.299465,0.070988
error_driven,17,0,0.314290,0.209311
error_driven,17,0,0.276515,0.062404
error_driven,17,0,0.297237,0.084445
error_driven,17,0,0.309597,0.093494
error_driven,17,0,0.298596,0.073832
error_driven,17,0,0.302573,0.068015
error_driven,17,0,0.311034,0.089196
error_driven,17,0,0.308499,0.070452
error_driven,17,0,0.283609,0.074982
error_driven,17,0,0.308749,0.120675
error_driven,17,0,0.306226,0.066130
error_driven,17,0,0.293380,0.194195
error_driven,17,0,0.269147,0.200299
error_driven,17,0,0.275145,0.170012
error_driven,17,0,0.278197,0.097832
error_driven,17,0,0.265257,0.170053
error_driven,17,0,0.271846,0.050719
error_driven,17,0,0.310386,0.138395
error_driven,17,1,0.308776,0.252295
error_driven,17,0,0.291118,0.071101
error_driven,17,0,0.283744,0.063058
error_driven,17,0,0.325115,0.209394
error_driven,17,0,0.317862,0.147302
error_driven,17,0,0.300527,0.091319
error_driven,17,0,0.277691,0.193522
error_driven,17,0,0.301293,0.081301
error_driven,17,0,0.304870,0.087053
error_driven,17,1,0.306423,0.252455
error_driven,17,0,0.292040,0.159496
error_driven,17,0,0.301921,0.139658
error_driven,17,0,0.301346,0.048955
error_driven,17,1,0.292715,0.252589
error_driven,17,0,0.278382,0.209331
error_driven,17,0,0.241752,0.093652
error_driven,17,0,0.290495,0.077059
error_driven,17,0,0.300466,0.178267
error_driven,17,0,0.281797,0.090456
error_driven,17,0,0.306203,0.070134
error_driven,17,0,0.312173,0.200362
error_driven,17,1,0.252120,0.252487
error_driven,17,0,0.313599,0.055659
error_driven,17,0,0.309701,0.113029
error_driven,17,0,0.274069,0.200823
error_driven,17,0,0.300582,0.071967
error_driven,17,0,0.332970,0.047730
error_driven,17,0,0.322551,0.047582
error_driven,17,0,0.243572,0.184986
error_driven,17,0,0.286438,0.067932
error_driven,17,0,0.287245,0.142122
error_driven,17,0,0.295151,0.111536
error_driven,17,0,0.281484,0.194236
error_driven,17,0,0.323511,0.094162
error_driven,17,1,0.306602,0.252530
error_driven,17,0,0.300027,0.048964
error_driven,17,0,0.297959,0.069848
error_driven,17,0,0.304515,0.087045
error_driven,17,0,0.305700,0.209123
error_driven,17,0,0.260583,0.115453
error_driven,17,0,0.258807,0.131139
error_driven,17,0,0.297616,0.177946
error_driven,17,1,0.340362,0.252506
error_driven,17,1,0.273705,0.252406
error_driven,17,1,0.316657,0.252592
error_driven,17,0,0.283115,0.200363
error_driven,17,0,0.280810,0.067086
error_driven,17,0,0.324172,0.100015
error_driven,17,0,0.310724,0.073537
error_driven,17,1,0.298782,0.252442
error_driven,17,0,0.277191,0.067536
error_driven,17,0,0.290801,0.124889
error_driven,17,0,0.268999,0.185124
error_driven,17,0,0.291368,0.087103
error_driven,17,0,0.301352,0.069352
error_driven,17,0,0.312853,0.115515
error_driven,17,0,0.305299,0.161699
error_driven,17,0,0.298370,0.083032
error_driven,17,0,0.277197,0.049448
error_driven,17,1,0.291150,0.252459
error_driven,17,0,0.305656,0.072705
error_driven,17,0,0.306126,0.094191
error_driven,17,0,0.333548,0.058266
error_driven,17,1,0.314863,0.252411
error_driven,17,0,0.273854,0.072571
error_driven,17,0,0.297165,0.193533
error_driven,17,0,0.288325,0.132897
error_driven,17,0,0.264560,0.170107
error_driven,17,0,0.271691,0.142095
error_driven,17,0,0.288132,0.083943
error_driven,17,0,0.306472,0.170004
error_driven,17,1,0.241379,0.252502
error_driven,17,1,0.295088,0.252526
error_driven,17,1,0.275241,0.252594
error_driven,17,0,0.253557,0.150931
error_driven,17,0,0.297818,0.131245
error_driven,17,0,0.304990,0.139406
error_driven,17,0,0.283421,0.076089
error_driven,17,0,0.283873,0.070594
error_driven,17,0,0.273575,0.164228
error_driven,17,0,0.302049,0.095081
error_driven,17,0,0.312969,0.095000
error_driven,17,0,0.258367,0.095148
error_driven,17,0,0.274300,0.138173
error_driven,17,0,0.278642,0.073345
error_driven,17,0,0.275608,0.065959
error_driven,17,0,0.301459,0.082638
error_driven,17,0,0.321141,0.076874
error_driven,17,0,0.295353,0.061897
error_driven,17,0,0.294375,0.204181
error_driven,17,0,0.318818,0.046863
error_driven,17,0,0.306691,0.200761
error_driven,17,0,0.311522,0.078097
error_driven,17,0,0.313987,0.194219
error_driven,17,0,0.295590,0.093442
error_driven,17,0,0.288137,0.209304
error_driven,17,1,0.307755,0.252249
error_driven,17,0,0.305393,0.209242
error_driven,17,0,0.261002,0.082134
error_driven,17,0,0.278770,0.032039
error_driven,17,0,0.325256,0.061893
error_driven,17,0,0.296696,0.204211
error_driven,17,0,0.279429,0.078391
error_driven,17,0,0.303436,0.161766
error_driven,17,0,0.289288,0.209343
error_driven,17,1,0.273404,0.252569
error_driven,17,0,0.299126,0.156866
error_driven,17,0,0.320127,0.098128
error_driven,17,1,0.303259,0.252506
error_driven,17,1,0.273097,0.252385
error_driven,17,0,0.294700,0.072141
error_driven,17,0,0.301402,0.200423
error_driven,17,1,0.291930,0.252483
error_driven,17,0,0.310221,0.077750
error_driven,17,0,0.310132,0.055681
error_driven,17,0,0.301204,0.085467
error_driven,17,0,0.300550,0.034340
error_driven,17,0,0.281766,0.034157
error_driven,17,1,0.302290,0.252476
error_driven,17,1,0.303488,0.252633
error_driven,17,0,0.302161,0.070553
error_driven,17,0,0.318446,0.185014
error_driven,17,0,0.296186,0.164386
error_driven,17,0,0.242297,0.194123
error_driven,17,0,0.319360,0.185088
error_driven,17,0,0.305410,0.069942
error_driven,17,0,0.292251,0.194198
error_driven,17,0,0.295826,0.200412
error_driven,17,0,0.292570,0.142103
error_driven,17,0,0.305609,0.168928
error_driven,17,0,0.299278,0.127096
error_driven,17,0,0.285487,0.053031
error_driven,17,0,0.274412,0.048700
error_driven,17,0,0.322148,0.170041
error_driven,17,0,0.270394,0.074498
error_driven,17,0,0.255316,0.071696
error_driven,17,1,0.291708,0.252578
error_driven,17,0,0.305883,0.067495
error_driven,17,0,0.309826,0.102678
error_driven,17,0,0.306217,0.209365
error_driven,17,0,0.295695,0.132938
error_driven,17,1,0.283725,0.252589
error_driven,17,0,0.316758,0.061035
error_driven,17,0,0.342667,0.087766
error_driven,17,0,0.280237,0.154195
error_driven,17,0,0.268519,0.080742
error_driven,17,0,0.300023,0.200458
error_driven,17,1,0.280433,0.252539
error_driven,17,0,0.287754,0.062736
error_driven,17,1,0.278586,0.252343
error_driven,17,0,0.297560,0.161575
error_driven,17,0,0.286300,0.060804
error_driven,17,0,0.298742,0.073599
error_driven,17,1,0.297962,0.252509
error_driven,17,0,0.279350,0.073842
error_driven,17,1,0.295974,0.252530
error_driven,17,1,0.305477,0.252520
error_driven,17,0,0.305547,0.170054
error_driven,17,0,0.306959,0.108600
error_driven,17,0,0.300572,0.082929
error_driven,17,1,0.314872,0.252488
error_driven,17,0,0.287494,0.109070
error_driven,17,0,0.308187,0.200400
error_driven,17,0,0.289720,0.063226
error_driven,17,1,0.308023,0.252474
error_driven,17,0,0.310041,0.094156
error_driven,17,0,0.300993,0.059169
error_driven,17,0,0.305644,0.054045
error_driven,17,0,0.278987,0.080783
error_driven,17,0,0.302851,0.209398
error_driven,17,0,0.327569,0.119213
error_driven,17,0,0.322783,0.071714
error_driven,17,1,0.316801,0.252558
error_driven,17,0,0.288637,0.127971
error_driven,17,1,0.312964,0.252277
error_driven,17,0,0.309017,0.093911
error_driven,17,0,0.303005,0.163914
error_driven,17,0,0.301035,0.185143
error_driven,17,0,0.253835,0.200501
error_driven,17,0,0.279158,0.075953
error_driven,17,0,0.298667,0.062740
error_driven,17,1,0.285867,0.252580
error_driven,17,0,0.272038,0.178268
error_driven,17,0,0.284472,0.076520
error_driven,17,0,0.303764,0.124759
error_driven,17,0,0.259224,0.138378
error_driven,17,1,0.287386,0.252615
error_driven,17,0,0.308252,0.065044
error_driven,17,0,0.301475,0.165568
error_driven,17,0,0.318595,0.094842
error_driven,17,0,0.278266,0.069597
error_driven,17,0,0.267016,0.200414
error_driven,17,0,0.326471,0.053562
error_driven,17,0,0.282606,0.147308
error_driven,17,0,0.309030,0.209331
error_driven,17,0,0.272672,0.170093
error_driven,17,0,0.282298,0.075407
error_driven,17,0,0.303510,0.200301
error_driven,17,0,0.296783,0.099628
error_driven,17,0,0.307383,0.085574
error_driven,17,0,0.299957,0.114755
error_driven,17,0,0.302671,0.071387
error_driven,17,0,0.281484,0.057728
error_driven,17,0,0.264299,0.088592
error_driven,1,0,0.301962,0.232883
error_driven,1,0,0.295639,0.166631
error_driven,1,0,0.299164,0.232114
error_driven,1,0,0.294591,0.172118
error_driven,1,0,0.303382,0.225242
error_driven,1,0,0.298056,0.185493
error_driven,1,0,0.310051,0.224058
error_driven,1,0,0.311602,0.232872
error_driven,1,0,0.294470,0.237703
error_driven,1,1,0.290519,0.242128
error_driven,1,0,0.300970,0.196480
error_driven,1,0,0.299943,0.237628
error_driven,1,0,0.313997,0.198955
error_driven,1,0,0.292793,0.247412
error_driven,1,0,0.303599,0.194365
error_driven,1,0,0.291237,0.224311
error_driven,1,0,0.284752,0.180748
error_driven,1,0,0.302078,0.163409
error_driven,1,0,0.314059,0.159870
error_driven,1,0,0.295664,0.184985
error_driven,1,0,0.294213,0.238600
error_driven,1,0,0.294865,0.237686
error_driven,1,0,0.291860,0.232148
error_driven,1,0,0.291597,0.237619
error_driven,1,0,0.301555,0.163749
error_driven,1,0,0.298402,0.198974
error_driven,1,0,0.308751,0.202844
error_driven,1,0,0.299795,0.173942
error_driven,1,0,0.294568,0.232834
error_driven,1,0,0.284504,0.198360
error_driven,1,0,0.303808,0.187688
error_driven,1,0,0.291849,0.158760
error_driven,1,0,0.297678,0.201784
error_driven,1,0,0.290606,0.229335
error_driven,1,0,0.296497,0.169615
error_driven,1,0,0.307445,0.247359
error_driven,1,0,0.288650,0.241024
error_driven,1,0,0.304341,0.195842
error_driven,1,0,0.289305,0.160417
error_driven,1,0,0.303809,0.237436
error_driven,1,0,0.290569,0.179918
error_driven,1,0,0.306701,0.237720
error_driven,1,0,0.303263,0.237470
error_driven,1,0,0.306830,0.233409
error_driven,1,0,0.288323,0.225259
error_driven,1,1,0.300110,0.242146
error_driven,1,0,0.289196,0.200664
error_driven,1,0,0.303819,0.238957
error_driven,1,0,0.296938,0.214164
error_driven,1,0,0.303631,0.223530
error_driven,1,0,0.296681,0.232909
error_driven,1,0,0.307177,0.169866
error_driven,1,0,0.297951,0.166661
error_driven,1,0,0.293184,0.191726
error_driven,1,0,0.277806,0.183511
error_driven,1,0,0.299674,0.161663
error_driven,1,0,0.305168,0.247350
error_driven,1,0,0.314494,0.150446
error_driven,1,0,0.297164,0.239034
error_driven,1,0,0.314225,0.175618
error_driven,1,0,0.301375,0.186457
error_driven,1,0,0.304572,0.169157
error_driven,1,0,0.297190,0.190051
error_driven,1,0,0.316749,0.238653
error_driven,1,0,0.300836,0.186876
error_driven,1,0,0.309601,0.176158
error_driven,1,0,0.303339,0.237655
error_driven,1,0,0.310346,0.224316
error_driven,1,0,0.304052,0.175243
error_driven,1,0,0.293057,0.172427
error_driven,1,0,0.298651,0.172974
error_driven,1,0,0.306280,0.188128
error_driven,1,0,0.293663,0.151929
error_driven,1,0,0.297841,0.192618
error_driven,1,0,0.290373,0.232142
error_driven,1,0,0.291061,0.188106
error_driven,1,0,0.304622,0.159787
error_driven,1,0,0.307900,0.169481
error_driven,1,0,0.306133,0.238592
error_driven,1,0,0.315137,0.191885
error_driven,1,0,0.295062,0.182594
error_driven,1,0,0.298722,0.200190
error_driven,1,1,0.306697,0.242114
error_driven,1,1,0.303987,0.242128
error_driven,1,0,0.304086,0.239046
error_driven,1,0,0.293690,0.232000
error_driven,1,0,0.297113,0.188599
error_driven,1,0,0.301738,0.190718
error_driven,1,0,0.304100,0.194918
error_driven,1,0,0.298012,0.238619
error_driven,1,0,0.300720,0.186274
error_driven,1,0,0.296182,0.237692
error_driven,1,0,0.314328,0.180347
error_driven,1,0,0.293163,0.223433
error_driven,1,0,0.290394,0.205463
error_driven,1,0,0.303323,0.205505
error_driven,1,0,0.302899,0.205499
error_driven,1,0,0.304271,0.179388
error_driven,1,0,0.295377,0.237688
error_driven,1,0,0.300615,0.214429
error_driven,1,0,0.287885,0.187714
error_driven,1,0,0.301121,0.169182
error_driven,1,0,0.294748,0.153970
error_driven,1,0,0.299967,0.232835
error_driven,1,0,0.299495,0.241060
error_driven,1,0,0.323977,0.237685
error_driven,1,0,0.301869,0.198831
error_driven,1,0,0.292964,0.219242
error_driven,1,0,0.291121,0.182308
error_driven,1,0,0.306530,0.237692
error_driven,1,0,0.319130,0.239057
error_driven,1,0,0.307208,0.238607
error_driven,1,0,0.299534,0.176951
error_driven,1,0,0.282901,0.237670
error_driven,1,0,0.302231,0.164347
error_driven,1,0,0.304118,0.198367
error_driven,1,0,0.287271,0.226423
error_driven,1,0,0.298874,0.209802
error_driven,1,0,0.300761,0.196607
error_driven,1,0,0.302984,0.188652
error_driven,1,0,0.298573,0.164965
error_driven,1,0,0.294206,0.174252
error_driven,1,0,0.304285,0.184951
error_driven,1,0,0.301885,0.156684
error_driven,1,0,0.299594,0.232860
error_driven,1,0,0.295990,0.247453
error_driven,1,0,0.299764,0.232879
error_driven,1,0,0.314186,0.237700
error_driven,1,0,0.311299,0.238616
error_driven,1,0,0.306306,0.202858
error_driven,1,0,0.309024,0.207828
error_driven,1,0,0.294300,0.199146
error_driven,1,0,0.315272,0.175524
error_driven,1,0,0.303668,0.127666
error_driven,1,0,0.305543,0.159443
error_driven,1,0,0.289373,0.241054
error_driven,1,0,0.303039,0.192043
error_driven,1,0,0.303781,0.198875
error_driven,1,0,0.315065,0.237653
error_driven,1,0,0.327649,0.204209
error_driven,1,0,0.298338,0.198896
error_driven,1,0,0.303413,0.225201
error_driven,1,0,0.302832,0.184458
error_driven,1,0,0.309593,0.164210
error_driven,1,0,0.291155,0.228693
error_driven,1,0,0.308765,0.186858
error_driven,1,0,0.312531,0.239053
error_driven,1,0,0.311636,0.238615
error_driven,1,0,0.307585,0.165135
error_driven,1,0,0.303066,0.239085
error_driven,1,0,0.303243,0.232176
error_driven,1,0,0.297115,0.171978
error_driven,1,0,0.298707,0.237667
error_driven,1,0,0.298376,0.144449
error_driven,1,0,0.302783,0.224008
error_driven,1,0,0.293632,0.169161
error_driven,1,0,0.294015,0.223005
error_driven,1,0,0.303693,0.239020
error_driven,1,0,0.310534,0.232136
error_driven,1,0,0.293008,0.215844
error_driven,1,0,0.308462,0.239041
error_driven,1,0,0.298497,0.183284
error_driven,1,1,0.296164,0.242178
error_driven,1,0,0.297946,0.149826
error_driven,1,0,0.297494,0.202870
error_driven,1,0,0.308235,0.209822
error_driven,1,0,0.304872,0.189294
error_driven,1,0,0.296453,0.238578
error_driven,1,0,0.308950,0.207803
error_driven,1,0,0.288416,0.197528
error_driven,1,0,0.295905,0.184711
error_driven,1,0,0.305363,0.191462
error_driven,1,0,0.300703,0.224092
error_driven,1,0,0.290982,0.196253
error_driven,1,0,0.311702,0.196676
error_driven,1,0,0.289333,0.184531
error_driven,1,0,0.301106,0.170933
error_driven,1,0,0.306681,0.232841
error_driven,1,0,0.300183,0.238596
error_driven,1,0,0.291854,0.214412
error_driven,1,0,0.293657,0.214421
error_driven,1,0,0.294861,0.155867
error_driven,1,0,0.295935,0.196218
error_driven,1,0,0.301221,0.220854
error_driven,1,0,0.301173,0.232813
error_driven,1,0,0.305085,0.186594
error_driven,1,0,0.303825,0.239075
error_driven,1,0,0.301053,0.149620
error_driven,1,0,0.294356,0.233408
error_driven,1,0,0.294524,0.205899
error_driven,1,0,0.293887,0.180057
error_driven,1,0,0.288859,0.200418
error_driven,1,0,0.301446,0.194120
error_driven,1,0,0.296068,0.173800
error_driven,1,0,0.303094,0.215815
error_driven,1,0,0.294722,0.181791
error_driven,1,0,0.298514,0.239094
error_driven,1,0,0.290572,0.232831
error_driven,1,0,0.316526,0.247397
error_driven,1,0,0.296773,0.191360
error_driven,1,0,0.304450,0.176202
error_driven,1,0,0.301216,0.194477
error_driven,1,0,0.299351,0.189682
error_driven,1,0,0.293889,0.247333
error_driven,1,0,0.299238,0.237349
error_driven,1,0,0.299805,0.247417
error_driven,1,0,0.296757,0.178853
error_driven,1,0,0.310959,0.169474
error_driven,1,0,0.302224,0.191833
error_driven,1,0,0.300129,0.239076
error_driven,1,0,0.313496,0.247436
error_driven,1,0,0.291725,0.162052
error_driven,1,0,0.297577,0.174019
error_driven,1,0,0.312186,0.237710
error_driven,1,0,0.292447,0.155114
error_driven,1,0,0.296494,0.200469
error_driven,1,0,0.299107,0.237683
error_driven,1,0,0.311230,0.237719
error_driven,1,0,0.305823,0.204687
error_driven,1,0,0.301547,0.239037
error_driven,1,0,0.293858,0.229340
error_driven,1,0,0.289241,0.165995
error_driven,1,0,0.308827,0.186202
error_driven,1,1,0.302818,0.242145
error_driven,1,0,0.296452,0.188113
error_driven,1,0,0.291750,0.247430
error_driven,1,0,0.299504,0.180345
error_driven,1,0,0.311991,0.194459
error_driven,1,0,0.295258,0.198867
error_driven,1,0,0.304671,0.169135
error_driven,1,0,0.293979,0.174025
error_driven,1,0,0.294461,0.185560
error_driven,1,0,0.310688,0.209785
error_driven,1,0,0.299029,0.237679
error_driven,1,0,0.292596,0.171924
error_driven,1,0,0.295100,0.165908
error_driven,1,0,0.291912,0.181371
error_driven,1,0,0.315414,0.181921
error_driven,1,0,0.307728,0.203808
error_driven,1,0,0.298211,0.223505
error_driven,1,0,0.299054,0.232089
error_driven,1,0,0.301338,0.237699
error_driven,1,0,0.301878,0.196620
error_driven,1,0,0.299879,0.196603
error_driven,1,0,0.293242,0.228711
error_driven,1,0,0.303017,0.157878
error_driven,1,0,0.304976,0.167219
error_driven,1,0,0.292507,0.232151
error_driven,1,0,0.299311,0.237688
error_driven,1,0,0.307338,0.182897
error_driven,1,0,0.306814,0.206522
error_driven,1,0,0.297271,0.224286
error_driven,1,0,0.305307,0.153672
error_driven,1,0,0.294356,0.169597
error_driven,1,0,0.297131,0.237673
error_driven,1,0,0.296394,0.241066
error_driven,1,0,0.300836,0.237670
error_driven,1,0,0.297925,0.195301
error_driven,1,0,0.303695,0.187251
error_driven,1,0,0.303051,0.228639
error_driven,1,0,0.308349,0.214117
error_driven,1,0,0.313171,0.238992
error_driven,1,0,0.302086,0.174514
error_driven,1,0,0.299639,0.237684
error_driven,1,0,0.289079,0.180086
error_driven,1,0,0.300744,0.166512
error_driven,1,0,0.289668,0.180287
error_driven,1,0,0.294861,0.228641
error_driven,1,0,0.285229,0.218693
error_driven,1,0,0.294048,0.247329
error_driven,1,0,0.298305,0.166389
error_driven,1,0,0.298873,0.187808
error_driven,1,0,0.309927,0.237699
error_driven,1,0,0.296946,0.199505
error_driven,1,0,0.303066,0.173719
error_driven,1,0,0.299308,0.238620
error_driven,1,0,0.314046,0.218240
error_driven,1,0,0.307635,0.237688
error_driven,1,0,0.317710,0.195658
error_driven,1,0,0.292820,0.187242
error_driven,1,0,0.296608,0.238599
error_driven,1,0,0.294246,0.169455
error_driven,1,0,0.306721,0.237691
error_driven,1,0,0.297537,0.184160
error_driven,1,0,0.302659,0.162531
error_driven,1,0,0.302415,0.196654
error_driven,1,0,0.299343,0.175273
error_driven,1,0,0.304996,0.178675
error_driven,1,0,0.302209,0.203760
error_driven,1,0,0.316613,0.247413
error_driven,1,0,0.304614,0.177352
error_driven,1,0,0.291497,0.184549
error_driven,1,0,0.301291,0.198167
error_driven,1,0,0.309461,0.202639
error_driven,1,0,0.298597,0.162548
error_driven,1,0,0.300722,0.190567
error_driven,1,0,0.300913,0.207823
error_driven,1,0,0.314984,0.232880
error_driven,1,0,0.304942,0.169607
error_driven,1,0,0.300068,0.233902
error_driven,1,0,0.296114,0.165932
error_driven,1,0,0.297944,0.221050
error_driven,1,0,0.294734,0.241021
error_driven,1,0,0.306896,0.238608
error_driven,1,0,0.298848,0.226418
error_driven,1,0,0.293133,0.184159
error_driven,1,0,0.299576,0.180704
error_driven,1,0,0.302142,0.226393
error_driven,1,0,0.301861,0.159862
error_driven,1,0,0.292338,0.239079
error_driven,1,0,0.309450,0.206263
error_driven,1,0,0.290991,0.183108
error_driven,1,0,0.298300,0.194514
error_driven,1,0,0.302192,0.180163
error_driven,1,0,0.298062,0.194919
error_driven,1,0,0.299580,0.228692
error_driven,1,0,0.289645,0.188977
error_driven,1,0,0.312794,0.187996
error_driven,1,0,0.308631,0.225163
error_driven,1,0,0.295661,0.237687
error_driven,1,0,0.303383,0.237690
error_driven,1,1,0.296749,0.242146
error_driven,1,0,0.292632,0.167120
error_driven,1,0,0.297259,0.185452
error_driven,1,0,0.308516,0.176081
error_driven,1,1,0.300093,0.242145
error_driven,1,0,0.303581,0.217059
error_driven,1,0,0.303904,0.193781
error_driven,1,0,0.315810,0.239066
error_driven,1,0,0.319981,0.238619
error_driven,1,0,0.306248,0.232862
error_driven,1,0,0.297405,0.232873
error_driven,1,0,0.300480,0.196604
error_driven,1,0,0.306148,0.232119
error_driven,1,0,0.306878,0.228869
error_driven,1,0,0.300564,0.200225
error_driven,1,0,0.294726,0.210407
error_driven,1,0,0.286839,0.169587
error_driven,1,0,0.298951,0.237687
error_driven,1,0,0.302142,0.181937
error_driven,1,0,0.294297,0.239080
error_driven,1,0,0.298604,0.158216
error_driven,1,0,0.292962,0.173187
error_driven,1,0,0.312552,0.159819
error_driven,1,0,0.306580,0.232127
error_driven,1,0,0.378142,0.237634
error_driven,1,0,0.302745,0.182880
error_driven,1,0,0.297545,0.190735
error_driven,1,0,0.286791,0.171419
error_driven,1,0,0.298987,0.190511
error_driven,1,0,0.310316,0.160047
error_driven,1,0,0.298446,0.237694
error_driven,1,0,0.295289,0.238637
error_driven,1,0,0.300207,0.179777
error_driven,1,0,0.310410,0.237701
error_driven,1,0,0.304295,0.238580
error_driven,1,0,0.306171,0.185493
error_driven,1,0,0.303102,0.169161
error_driven,1,0,0.301413,0.157934
error_driven,1,0,0.294776,0.187511
error_driven,1,0,0.292691,0.232108
error_driven,1,0,0.306236,0.232067
error_driven,1,0,0.288725,0.225260
error_driven,1,0,0.296459,0.232151
error_driven,1,0,0.296533,0.233889
error_driven,1,0,0.294770,0.168735
error_driven,1,0,0.297258,0.219662
error_driven,1,0,0.297076,0.189429
error_driven,1,0,0.305808,0.208092
error_driven,1,0,0.298467,0.164068
error_driven,1,0,0.312331,0.190890
error_driven,1,0,0.297129,0.190045
error_driven,1,0,0.305062,0.180693
error_driven,1,0,0.297700,0.177257
error_driven,1,0,0.299671,0.158410
error_driven,1,0,0.300737,0.214127
error_driven,1,0,0.297433,0.247408
error_driven,2,0,0.294678,0.273454
error_driven,2,0,0.296022,0.273372
error_driven,2,0,0.303639,0.241489
error_driven,2,0,0.296840,0.281968
error_driven,2,0,0.292132,0.239367
error_driven,2,0,0.300047,0.243823
error_driven,2,0,0.301105,0.253295
error_driven,2,0,0.301158,0.253314
error_driven,2,0,0.303008,0.280750
error_driven,2,0,0.286677,0.285405
error_driven,2,0,0.287449,0.236912
error_driven,2,0,0.299493,0.260654
error_driven,2,0,0.291982,0.283846
error_driven,2,0,0.284852,0.254391
error_driven,2,0,0.303561,0.267921
error_driven,2,0,0.289025,0.253306
error_driven,2,0,0.283906,0.271676
error_driven,2,0,0.302701,0.267932
error_driven,2,0,0.296379,0.247128
error_driven,2,0,0.291000,0.276221
error_driven,2,0,0.299460,0.269955
error_driven,2,0,0.294203,0.261510
error_driven,2,0,0.280570,0.273469
error_driven,2,0,0.298827,0.266677
error_driven,2,0,0.299111,0.242897
error_driven,2,0,0.291029,0.261426
error_driven,2,0,0.294320,0.244816
error_driven,2,0,0.289202,0.267177
error_driven,2,0,0.307746,0.259615
error_driven,2,0,0.292019,0.273456
error_driven,2,0,0.296409,0.281176
error_driven,2,0,0.289394,0.273901
error_driven,2,0,0.298269,0.266679
error_driven,2,0,0.291703,0.239402
error_driven,2,0,0.299712,0.241803
error_driven,2,0,0.298065,0.294133
error_driven,2,0,0.297959,0.255391
error_driven,2,0,0.300728,0.236130
error_driven,2,0,0.296870,0.258270
error_driven,2,0,0.294087,0.241951
error_driven,2,0,0.307946,0.258239
error_driven,2,0,0.292784,0.261131
error_driven,2,0,0.290497,0.261949
error_driven,2,0,0.279448,0.260647
error_driven,2,0,0.293709,0.267922
error_driven,2,0,0.303529,0.254393
error_driven,2,0,0.292984,0.248206
error_driven,2,0,0.290445,0.247723
error_driven,2,0,0.296183,0.296931
error_driven,2,0,0.296866,0.258250
error_driven,2,0,0.295309,0.253309
