label,seed,target_token,target_bucket,target_rank,settled_synergy_at_mask
error_driven,17,566,q1_most_frequent,1245,0.056753
error_driven,17,1145,q1_most_frequent,1931,0.046493
error_driven,17,2,q1_most_frequent,0,0.252589
error_driven,17,17,q1_most_frequent,39,0.139287
error_driven,17,21,q1_most_frequent,23,0.150679
error_driven,17,977,q1_most_frequent,204,0.099087
error_driven,17,1703,q1_most_frequent,1393,0.080020
error_driven,17,27,q1_most_frequent,29,0.138084
error_driven,17,676,q1_most_frequent,1711,0.050173
error_driven,17,8,q1_most_frequent,15,0.164373
error_driven,17,518,q1_most_frequent,1391,0.073603
error_driven,17,570,q1_most_frequent,1888,0.056835
error_driven,17,1433,q1_most_frequent,1086,0.065209
error_driven,17,1147,q1_most_frequent,1038,0.079240
error_driven,17,11,q1_most_frequent,11,0.170080
error_driven,17,4,q1_most_frequent,4,0.194113
error_driven,17,12,q1_most_frequent,43,0.142241
error_driven,17,13,q1_most_frequent,1,0.204304
error_driven,17,280,q1_most_frequent,1359,0.045326
error_driven,17,8,q1_most_frequent,15,0.164093
error_driven,17,43,q1_most_frequent,1289,0.071057
error_driven,17,394,q1_most_frequent,2009,0.036182
error_driven,17,5,q1_most_frequent,9,0.185067
error_driven,17,2,q1_most_frequent,0,0.252495
error_driven,17,19,q1_most_frequent,16,0.168809
error_driven,17,991,q1_most_frequent,515,0.067311
error_driven,17,2,q1_most_frequent,0,0.252368
error_driven,17,2,q1_most_frequent,0,0.252441
error_driven,17,353,q1_most_frequent,140,0.104224
error_driven,17,430,q1_most_frequent,1076,0.067861
error_driven,17,442,q1_most_frequent,66,0.123542
error_driven,17,1920,q1_most_frequent,215,0.102026
error_driven,17,60,q1_most_frequent,35,0.139488
error_driven,17,144,q1_most_frequent,200,0.111343
error_driven,17,37,q1_most_frequent,72,0.119243
error_driven,17,331,q1_most_frequent,1510,0.060256
error_driven,17,217,q1_most_frequent,1030,0.072129
error_driven,17,1711,q1_most_frequent,1757,0.053723
error_driven,17,1104,q1_most_frequent,934,0.049771
error_driven,17,1369,q1_most_frequent,1934,0.061996
error_driven,17,245,q1_most_frequent,1540,0.072644
error_driven,17,3,q1_most_frequent,3,0.209218
error_driven,17,147,q1_most_frequent,272,0.094178
error_driven,17,5,q1_most_frequent,9,0.184864
error_driven,17,171,q1_most_frequent,104,0.113326
error_driven,17,5,q1_most_frequent,9,0.185014
error_driven,17,7,q1_most_frequent,1,0.200412
error_driven,17,2,q1_most_frequent,0,0.252419
error_driven,17,12,q1_most_frequent,43,0.142217
error_driven,17,613,q1_most_frequent,661,0.072007
error_driven,17,837,q1_most_frequent,824,0.083816
error_driven,17,5,q1_most_frequent,9,0.184990
error_driven,17,1716,q1_most_frequent,624,0.084051
error_driven,17,239,q1_most_frequent,55,0.126935
error_driven,17,84,q1_most_frequent,220,0.086552
error_driven,17,71,q1_most_frequent,38,0.145307
error_driven,17,661,q1_most_frequent,1909,0.060036
error_driven,17,3,q1_most_frequent,3,0.209227
error_driven,17,3,q1_most_frequent,3,0.209224
error_driven,17,14,q1_most_frequent,22,0.161798
error_driven,17,6,q1_most_frequent,12,0.178108
error_driven,17,6,q1_most_frequent,12,0.178181
error_driven,17,21,q1_most_frequent,23,0.150765
error_driven,17,5,q1_most_frequent,9,0.184998
error_driven,17,115,q1_most_frequent,64,0.118164
error_driven,17,4,q1_most_frequent,4,0.194312
error_driven,17,1130,q1_most_frequent,872,0.067710
error_driven,17,955,q1_most_frequent,956,0.086199
error_driven,17,172,q1_most_frequent,1486,0.066508
error_driven,17,129,q1_most_frequent,119,0.109810
error_driven,17,3,q1_most_frequent,3,0.209365
error_driven,17,2,q1_most_frequent,0,0.252375
error_driven,17,28,q1_most_frequent,48,0.133026
error_driven,17,1099,q1_most_frequent,1828,0.051719
error_driven,17,40,q1_most_frequent,598,0.069915
error_driven,17,6,q1_most_frequent,12,0.178091
error_driven,17,1297,q1_most_frequent,1999,0.041637
error_driven,17,152,q1_most_frequent,470,0.081974
error_driven,17,23,q1_most_frequent,27,0.157957
error_driven,17,15,q1_most_frequent,49,0.131248
error_driven,17,127,q1_most_frequent,979,0.080066
error_driven,17,5,q1_most_frequent,9,0.185221
error_driven,17,253,q1_most_frequent,1351,0.052858
error_driven,17,49,q1_most_frequent,61,0.127139
error_driven,17,28,q1_most_frequent,48,0.132738
error_driven,17,1097,q1_most_frequent,833,0.084628
error_driven,17,165,q1_most_frequent,1389,0.050267
error_driven,17,2,q1_most_frequent,0,0.252533
error_driven,17,2,q1_most_frequent,0,0.252354
error_driven,17,7,q1_most_frequent,2,0.200393
error_driven,17,1567,q1_most_frequent,1291,0.071393
error_driven,17,1778,q1_most_frequent,1869,0.060021
error_driven,17,4,q1_most_frequent,4,0.194196
error_driven,17,528,q1_most_frequent,1695,0.056800
error_driven,17,3,q1_most_frequent,3,0.209327
error_driven,17,1869,q1_most_frequent,731,0.078986
error_driven,17,73,q1_most_frequent,304,0.081183
error_driven,17,2,q1_most_frequent,0,0.252671
error_driven,17,297,q1_most_frequent,243,0.094794
error_driven,17,75,q1_most_frequent,500,0.083320
error_driven,17,4,q1_most_frequent,4,0.194361
error_driven,17,719,q1_most_frequent,315,0.081768
error_driven,17,2,q1_most_frequent,0,0.252487
error_driven,17,55,q1_most_frequent,51,0.123191
error_driven,17,549,q1_most_frequent,201,0.093144
error_driven,17,20,q1_most_frequent,5,0.201642
error_driven,17,585,q1_most_frequent,1036,0.067296
error_driven,17,15,q1_most_frequent,49,0.131244
error_driven,17,30,q1_most_frequent,30,0.154613
error_driven,17,2,q1_most_frequent,0,0.252526
error_driven,17,54,q1_most_frequent,191,0.098303
error_driven,17,646,q1_most_frequent,1545,0.070988
error_driven,17,3,q1_most_frequent,3,0.209311
error_driven,17,489,q1_most_frequent,1784,0.062404
error_driven,17,409,q1_most_frequent,780,0.084445
error_driven,17,99,q1_most_frequent,236,0.093494
error_driven,17,1810,q1_most_frequent,605,0.073832
error_driven,17,236,q1_most_frequent,711,0.068015
error_driven,17,151,q1_most_frequent,361,0.089196
error_driven,17,896,q1_most_frequent,1406,0.070452
error_driven,17,498,q1_most_frequent,1567,0.074982
error_driven,17,139,q1_most_frequent,144,0.120675
error_driven,17,210,q1_most_frequent,1392,0.066130
error_driven,17,4,q1_most_frequent,4,0.194195
error_driven,17,7,q1_most_frequent,2,0.200299
error_driven,17,11,q1_most_frequent,11,0.170012
error_driven,17,44,q1_most_frequent,209,0.097832
error_driven,17,11,q1_most_frequent,11,0.170053
error_driven,17,1235,q1_most_frequent,1978,0.050719
error_driven,17,46,q1_most_frequent,32,0.138395
error_driven,17,2,q1_most_frequent,0,0.252295
error_driven,17,1101,q1_most_frequent,1500,0.071101
error_driven,17,929,q1_most_frequent,1407,0.063058
error_driven,17,3,q1_most_frequent,3,0.209394
error_driven,17,38,q1_most_frequent,26,0.147302
error_driven,17,363,q1_most_frequent,509,0.091319
error_driven,17,16,q1_most_frequent,6,0.193522
error_driven,17,73,q1_most_frequent,304,0.081301
error_driven,17,593,q1_most_frequent,262,0.087053
error_driven,17,2,q1_most_frequent,0,0.252455
error_driven,17,26,q1_most_frequent,25,0.159496
error_driven,17,17,q1_most_frequent,39,0.139658
error_driven,17,641,q1_most_frequent,1859,0.048955
error_driven,17,2,q1_most_frequent,0,0.252589
error_driven,17,3,q1_most_frequent,3,0.209331
error_driven,17,99,q1_most_frequent,237,0.093652
error_driven,17,402,q1_most_frequent,1129,0.077059
error_driven,17,6,q1_most_frequent,12,0.178267
error_driven,17,219,q1_most_frequent,260,0.090456
error_driven,17,74,q1_most_frequent,1293,0.070134
error_driven,17,7,q1_most_frequent,2,0.200362
error_driven,17,2,q1_most_frequent,0,0.252487
error_driven,17,477,q1_most_frequent,2008,0.055659
error_driven,17,52,q1_most_frequent,59,0.113029
error_driven,17,18,q1_most_frequent,7,0.200823
error_driven,17,29,q1_most_frequent,567,0.071967
error_driven,17,635,q1_most_frequent,1584,0.047730
error_driven,17,635,q1_most_frequent,1587,0.047582
error_driven,17,5,q1_most_frequent,9,0.184986
error_driven,17,648,q1_most_frequent,1098,0.067932
error_driven,17,12,q1_most_frequent,43,0.142122
error_driven,17,64,q1_most_frequent,73,0.111536
error_driven,17,4,q1_most_frequent,4,0.194236
error_driven,17,145,q1_most_frequent,217,0.094162
error_driven,17,2,q1_most_frequent,0,0.252530
error_driven,17,1436,q1_most_frequent,1982,0.048964
error_driven,17,40,q1_most_frequent,598,0.069848
error_driven,17,104,q1_most_frequent,707,0.087045
error_driven,17,3,q1_most_frequent,3,0.209123
error_driven,17,1155,q1_most_frequent,133,0.115453
error_driven,17,15,q1_most_frequent,49,0.131139
error_driven,17,6,q1_most_frequent,12,0.177946
error_driven,17,2,q1_most_frequent,0,0.252506
error_driven,17,2,q1_most_frequent,0,0.252406
error_driven,17,2,q1_most_frequent,0,0.252592
error_driven,17,7,q1_most_frequent,1,0.200363
error_driven,17,121,q1_most_frequent,1106,0.067086
error_driven,17,372,q1_most_frequent,224,0.100015
error_driven,17,173,q1_most_frequent,925,0.073537
error_driven,17,2,q1_most_frequent,0,0.252442
error_driven,17,1130,q1_most_frequent,872,0.067536
error_driven,17,735,q1_most_frequent,77,0.124889
error_driven,17,5,q1_most_frequent,9,0.185124
error_driven,17,713,q1_most_frequent,436,0.087103
error_driven,17,114,q1_most_frequent,388,0.069352
error_driven,17,132,q1_most_frequent,68,0.115515
error_driven,17,14,q1_most_frequent,22,0.161699
error_driven,17,162,q1_most_frequent,309,0.083032
error_driven,17,375,q1_most_frequent,1904,0.049448
error_driven,17,2,q1_most_frequent,0,0.252459
error_driven,17,581,q1_most_frequent,760,0.072705
error_driven,17,164,q1_most_frequent,279,0.094191
error_driven,17,1188,q1_most_frequent,1933,0.058266
error_driven,17,2,q1_most_frequent,0,0.252411
error_driven,17,1500,q1_most_frequent,404,0.072571
error_driven,17,16,q1_most_frequent,6,0.193533
error_driven,17,28,q1_most_frequent,48,0.132897
error_driven,17,11,q1_most_frequent,11,0.170107
error_driven,17,12,q1_most_frequent,43,0.142095
error_driven,17,179,q1_most_frequent,529,0.083943
error_driven,17,11,q1_most_frequent,11,0.170004
error_driven,17,2,q1_most_frequent,0,0.252502
error_driven,17,2,q1_most_frequent,0,0.252526
error_driven,17,2,q1_most_frequent,0,0.252594
error_driven,17,21,q1_most_frequent,23,0.150931
error_driven,17,15,q1_most_frequent,49,0.131245
error_driven,17,17,q1_most_frequent,39,0.139406
error_driven,17,88,q1_most_frequent,443,0.076089
error_driven,17,112,q1_most_frequent,258,0.070594
error_driven,17,8,q1_most_frequent,15,0.164228
error_driven,17,63,q1_most_frequent,98,0.095081
error_driven,17,63,q1_most_frequent,98,0.095000
error_driven,17,63,q1_most_frequent,98,0.095148
error_driven,17,27,q1_most_frequent,29,0.138173
error_driven,17,173,q1_most_frequent,924,0.073345
error_driven,17,158,q1_most_frequent,1498,0.065959
error_driven,17,82,q1_most_frequent,312,0.082638
error_driven,17,119,q1_most_frequent,860,0.076874
error_driven,17,122,q1_most_frequent,1728,0.061897
error_driven,17,13,q1_most_frequent,1,0.204181
error_driven,17,793,q1_most_frequent,1814,0.046863
error_driven,17,18,q1_most_frequent,7,0.200761
error_driven,17,305,q1_most_frequent,1056,0.078097
error_driven,17,4,q1_most_frequent,4,0.194219
error_driven,17,99,q1_most_frequent,236,0.093442
error_driven,17,3,q1_most_frequent,3,0.209304
error_driven,17,2,q1_most_frequent,0,0.252249
error_driven,17,3,q1_most_frequent,3,0.209242
error_driven,17,89,q1_most_frequent,275,0.082134
error_driven,17,1137,q1_most_frequent,2022,0.032039
error_driven,17,979,q1_most_frequent,1602,0.061893
error_driven,17,13,q1_most_frequent,1,0.204211
error_driven,17,307,q1_most_frequent,706,0.078391
error_driven,17,14,q1_most_frequent,22,0.161766
error_driven,17,3,q1_most_frequent,3,0.209343
error_driven,17,2,q1_most_frequent,0,0.252569
error_driven,17,24,q1_most_frequent,17,0.156866
error_driven,17,101,q1_most_frequent,160,0.098128
error_driven,17,2,q1_most_frequent,0,0.252506
error_driven,17,2,q1_most_frequent,0,0.252385
error_driven,17,29,q1_most_frequent,566,0.072141
error_driven,17,7,q1_most_frequent,1,0.200423
error_driven,17,2,q1_most_frequent,0,0.252483
error_driven,17,95,q1_most_frequent,294,0.077750
error_driven,17,545,q1_most_frequent,1740,0.055681
error_driven,17,432,q1_most_frequent,1072,0.085467
error_driven,17,339,q1_most_frequent,2025,0.034340
error_driven,17,339,q1_most_frequent,2025,0.034157
error_driven,17,2,q1_most_frequent,0,0.252476
error_driven,17,2,q1_most_frequent,0,0.252633
error_driven,17,195,q1_most_frequent,1006,0.070553
error_driven,17,5,q1_most_frequent,9,0.185014
error_driven,17,8,q1_most_frequent,15,0.164386
error_driven,17,4,q1_most_frequent,4,0.194123
error_driven,17,5,q1_most_frequent,9,0.185088
error_driven,17,40,q1_most_frequent,598,0.069942
error_driven,17,4,q1_most_frequent,4,0.194198
error_driven,17,7,q1_most_frequent,1,0.200412
error_driven,17,12,q1_most_frequent,43,0.142103
error_driven,17,19,q1_most_frequent,16,0.168928
error_driven,17,49,q1_most_frequent,61,0.127096
error_driven,17,683,q1_most_frequent,1684,0.053031
error_driven,17,286,q1_most_frequent,1988,0.048700
error_driven,17,11,q1_most_frequent,11,0.170041
error_driven,17,1806,q1_most_frequent,654,0.074498
error_driven,17,90,q1_most_frequent,1558,0.071696
error_driven,17,2,q1_most_frequent,0,0.252578
error_driven,17,865,q1_most_frequent,991,0.067495
error_driven,17,300,q1_most_frequent,157,0.102678
error_driven,17,3,q1_most_frequent,3,0.209365
error_driven,17,1110,q1_most_frequent,41,0.132938
error_driven,17,2,q1_most_frequent,0,0.252589
error_driven,17,965,q1_most_frequent,1821,0.061035
error_driven,17,393,q1_most_frequent,454,0.087766
error_driven,17,22,q1_most_frequent,25,0.154195
error_driven,17,103,q1_most_frequent,281,0.080742
error_driven,17,7,q1_most_frequent,1,0.200458
error_driven,17,2,q1_most_frequent,0,0.252539
error_driven,17,695,q1_most_frequent,1328,0.062736
error_driven,17,2,q1_most_frequent,0,0.252343
error_driven,17,14,q1_most_frequent,22,0.161575
error_driven,17,345,q1_most_frequent,1939,0.060804
error_driven,17,1154,q1_most_frequent,1036,0.073599
error_driven,17,2,q1_most_frequent,0,0.252509
error_driven,17,852,q1_most_frequent,910,0.073842
error_driven,17,2,q1_most_frequent,0,0.252530
error_driven,17,2,q1_most_frequent,0,0.252520
error_driven,17,11,q1_most_frequent,11,0.170054
error_driven,17,710,q1_most_frequent,240,0.108600
error_driven,17,1676,q1_most_frequent,350,0.082929
error_driven,17,2,q1_most_frequent,0,0.252488
error_driven,17,556,q1_most_frequent,198,0.109070
error_driven,17,7,q1_most_frequent,2,0.200400
error_driven,17,1799,q1_most_frequent,888,0.063226
error_driven,17,2,q1_most_frequent,0,0.252474
error_driven,17,51,q1_most_frequent,385,0.094156
error_driven,17,227,q1_most_frequent,1668,0.059169
error_driven,17,981,q1_most_frequent,1914,0.054045
error_driven,17,799,q1_most_frequent,806,0.080783
error_driven,17,3,q1_most_frequent,3,0.209398
error_driven,17,201,q1_most_frequent,143,0.119213
error_driven,17,609,q1_most_frequent,1239,0.071714
error_driven,17,2,q1_most_frequent,0,0.252558
error_driven,17,35,q1_most_frequent,42,0.127971
error_driven,17,2,q1_most_frequent,0,0.252277
error_driven,17,804,q1_most_frequent,351,0.093911
error_driven,17,8,q1_most_frequent,15,0.163914
error_driven,17,5,q1_most_frequent,9,0.185143
error_driven,17,7,q1_most_frequent,1,0.200501
error_driven,17,88,q1_most_frequent,445,0.075953
error_driven,17,1557,q1_most_frequent,1707,0.062740
error_driven,17,2,q1_most_frequent,0,0.252580
error_driven,17,6,q1_most_frequent,12,0.178268
error_driven,17,1867,q1_most_frequent,902,0.076520
error_driven,17,735,q1_most_frequent,77,0.124759
error_driven,17,46,q1_most_frequent,32,0.138378
error_driven,17,2,q1_most_frequent,0,0.252615
error_driven,17,194,q1_most_frequent,1415,0.065044
error_driven,17,10,q1_most_frequent,14,0.165568
error_driven,17,141,q1_most_frequent,266,0.094842
error_driven,17,417,q1_most_frequent,1086,0.069597
error_driven,17,7,q1_most_frequent,1,0.200414
error_driven,17,1223,q1_most_frequent,1179,0.053562
error_driven,17,38,q1_most_frequent,24,0.147308
error_driven,17,3,q1_most_frequent,3,0.209331
error_driven,17,11,q1_most_frequent,11,0.170093
error_driven,17,732,q1_most_frequent,845,0.075407
error_driven,17,7,q1_most_frequent,2,0.200301
error_driven,17,96,q1_most_frequent,112,0.099628
error_driven,17,1428,q1_most_frequent,502,0.085574
error_driven,17,36,q1_most_frequent,123,0.114755
error_driven,17,90,q1_most_frequent,1556,0.071387
error_driven,17,229,q1_most_frequent,1690,0.057728
error_driven,17,45,q1_most_frequent,232,0.088592
error_driven,1,5,q1_most_frequent,17,0.232883
error_driven,1,958,q1_most_frequent,708,0.166631
error_driven,1,7,q1_most_frequent,11,0.232114
error_driven,1,663,q1_most_frequent,375,0.172118
error_driven,1,21,q1_most_frequent,22,0.225242
error_driven,1,404,q1_most_frequent,370,0.185493
error_driven,1,15,q1_most_frequent,14,0.224058
error_driven,1,5,q1_most_frequent,17,0.232872
error_driven,1,2,q1_most_frequent,2,0.237703
error_driven,1,8,q1_most_frequent,0,0.242128
error_driven,1,1504,q1_most_frequent,550,0.196480
error_driven,1,2,q1_most_frequent,2,0.237628
error_driven,1,195,q1_most_frequent,268,0.198955
error_driven,1,6,q1_most_frequent,1,0.247412
error_driven,1,82,q1_most_frequent,143,0.194365
error_driven,1,13,q1_most_frequent,9,0.224311
error_driven,1,140,q1_most_frequent,1090,0.180748
error_driven,1,698,q1_most_frequent,1518,0.163409
error_driven,1,992,q1_most_frequent,1805,0.159870
error_driven,1,930,q1_most_frequent,1433,0.184985
error_driven,1,4,q1_most_frequent,8,0.238600
error_driven,1,2,q1_most_frequent,2,0.237686
error_driven,1,7,q1_most_frequent,11,0.232148
error_driven,1,2,q1_most_frequent,2,0.237619
error_driven,1,1378,q1_most_frequent,1926,0.163749
error_driven,1,248,q1_most_frequent,92,0.198974
error_driven,1,36,q1_most_frequent,46,0.202844
error_driven,1,107,q1_most_frequent,399,0.173942
error_driven,1,5,q1_most_frequent,17,0.232834
error_driven,1,152,q1_most_frequent,208,0.198360
error_driven,1,101,q1_most_frequent,175,0.187688
error_driven,1,245,q1_most_frequent,978,0.158760
error_driven,1,59,q1_most_frequent,102,0.201784
error_driven,1,17,q1_most_frequent,10,0.229335
error_driven,1,389,q1_most_frequent,1482,0.169615
error_driven,1,6,q1_most_frequent,1,0.247359
error_driven,1,18,q1_most_frequent,5,0.241024
error_driven,1,324,q1_most_frequent,97,0.195842
error_driven,1,688,q1_most_frequent,1820,0.160417
error_driven,1,10,q1_most_frequent,4,0.237436
error_driven,1,197,q1_most_frequent,397,0.179918
error_driven,1,2,q1_most_frequent,2,0.237720
error_driven,1,10,q1_most_frequent,4,0.237470
error_driven,1,81,q1_most_frequent,45,0.233409
error_driven,1,21,q1_most_frequent,22,0.225259
error_driven,1,8,q1_most_frequent,0,0.242146
error_driven,1,24,q1_most_frequent,69,0.200664
error_driven,1,3,q1_most_frequent,3,0.238957
error_driven,1,27,q1_most_frequent,33,0.214164
error_driven,1,12,q1_most_frequent,6,0.223530
error_driven,1,5,q1_most_frequent,17,0.232909
error_driven,1,453,q1_most_frequent,569,0.169866
error_driven,1,220,q1_most_frequent,1357,0.166661
error_driven,1,235,q1_most_frequent,288,0.191726
error_driven,1,517,q1_most_frequent,566,0.183511
error_driven,1,1661,q1_most_frequent,1919,0.161663
error_driven,1,6,q1_most_frequent,1,0.247350
error_driven,1,467,q1_most_frequent,2010,0.150446
error_driven,1,3,q1_most_frequent,3,0.239034
error_driven,1,1781,q1_most_frequent,1201,0.175618
error_driven,1,275,q1_most_frequent,332,0.186457
error_driven,1,1645,q1_most_frequent,1773,0.169157
error_driven,1,75,q1_most_frequent,277,0.190051
error_driven,1,4,q1_most_frequent,8,0.238653
error_driven,1,358,q1_most_frequent,521,0.186876
error_driven,1,1920,q1_most_frequent,1179,0.176158
error_driven,1,2,q1_most_frequent,2,0.237655
error_driven,1,13,q1_most_frequent,9,0.224316
error_driven,1,159,q1_most_frequent,1311,0.175243
error_driven,1,208,q1_most_frequent,1145,0.172427
error_driven,1,280,q1_most_frequent,1401,0.172974
error_driven,1,134,q1_most_frequent,514,0.188128
error_driven,1,1923,q1_most_frequent,1900,0.151929
error_driven,1,226,q1_most_frequent,457,0.192618
error_driven,1,7,q1_most_frequent,11,0.232142
error_driven,1,134,q1_most_frequent,514,0.188106
error_driven,1,412,q1_most_frequent,1866,0.159787
error_driven,1,530,q1_most_frequent,891,0.169481
error_driven,1,4,q1_most_frequent,8,0.238592
error_driven,1,346,q1_most_frequent,609,0.191885
error_driven,1,84,q1_most_frequent,701,0.182594
error_driven,1,351,q1_most_frequent,217,0.200190
error_driven,1,8,q1_most_frequent,0,0.242114
error_driven,1,8,q1_most_frequent,0,0.242128
error_driven,1,3,q1_most_frequent,3,0.239046
error_driven,1,7,q1_most_frequent,11,0.232000
error_driven,1,341,q1_most_frequent,447,0.188599
error_driven,1,162,q1_most_frequent,336,0.190718
error_driven,1,56,q1_most_frequent,163,0.194918
error_driven,1,4,q1_most_frequent,8,0.238619
error_driven,1,321,q1_most_frequent,532,0.186274
error_driven,1,2,q1_most_frequent,2,0.237692
error_driven,1,741,q1_most_frequent,758,0.180347
error_driven,1,12,q1_most_frequent,6,0.223433
error_driven,1,171,q1_most_frequent,145,0.205463
error_driven,1,171,q1_most_frequent,145,0.205505
error_driven,1,171,q1_most_frequent,145,0.205499
error_driven,1,552,q1_most_frequent,1405,0.179388
error_driven,1,2,q1_most_frequent,2,0.237688
error_driven,1,52,q1_most_frequent,38,0.214429
error_driven,1,101,q1_most_frequent,175,0.187714
error_driven,1,411,q1_most_frequent,1155,0.169182
error_driven,1,910,q1_most_frequent,1903,0.153970
error_driven,1,5,q1_most_frequent,17,0.232835
error_driven,1,18,q1_most_frequent,5,0.241060
error_driven,1,2,q1_most_frequent,2,0.237685
error_driven,1,9,q1_most_frequent,83,0.198831
error_driven,1,87,q1_most_frequent,37,0.219242
error_driven,1,1007,q1_most_frequent,1468,0.182308
error_driven,1,2,q1_most_frequent,2,0.237692
error_driven,1,3,q1_most_frequent,3,0.239057
error_driven,1,4,q1_most_frequent,8,0.238607
error_driven,1,1199,q1_most_frequent,1064,0.176951
error_driven,1,2,q1_most_frequent,2,0.237670
error_driven,1,898,q1_most_frequent,657,0.164347
error_driven,1,189,q1_most_frequent,254,0.198367
error_driven,1,11,q1_most_frequent,12,0.226423
error_driven,1,16,q1_most_frequent,36,0.209802
error_driven,1,188,q1_most_frequent,194,0.196607
error_driven,1,341,q1_most_frequent,445,0.188652
error_driven,1,1624,q1_most_frequent,1481,0.164965
error_driven,1,933,q1_most_frequent,1267,0.174252
error_driven,1,276,q1_most_frequent,428,0.184951
error_driven,1,1306,q1_most_frequent,1831,0.156684
error_driven,1,5,q1_most_frequent,17,0.232860
error_driven,1,6,q1_most_frequent,1,0.247453
error_driven,1,5,q1_most_frequent,17,0.232879
error_driven,1,2,q1_most_frequent,2,0.237700
error_driven,1,4,q1_most_frequent,8,0.238616
error_driven,1,36,q1_most_frequent,46,0.202858
error_driven,1,20,q1_most_frequent,55,0.207828
error_driven,1,292,q1_most_frequent,631,0.199146
error_driven,1,108,q1_most_frequent,815,0.175524
error_driven,1,761,q1_most_frequent,2037,0.127666
error_driven,1,262,q1_most_frequent,1621,0.159443
error_driven,1,18,q1_most_frequent,5,0.241054
error_driven,1,1032,q1_most_frequent,715,0.192043
error_driven,1,9,q1_most_frequent,83,0.198875
error_driven,1,2,q1_most_frequent,2,0.237653
error_driven,1,435,q1_most_frequent,72,0.204209
error_driven,1,9,q1_most_frequent,83,0.198896
error_driven,1,19,q1_most_frequent,16,0.225201
error_driven,1,896,q1_most_frequent,807,0.184458
error_driven,1,255,q1_most_frequent,1332,0.164210
error_driven,1,22,q1_most_frequent,19,0.228693
error_driven,1,1638,q1_most_frequent,468,0.186858
error_driven,1,3,q1_most_frequent,3,0.239053
error_driven,1,4,q1_most_frequent,8,0.238615
error_driven,1,1191,q1_most_frequent,1439,0.165135
error_driven,1,3,q1_most_frequent,3,0.239085
error_driven,1,7,q1_most_frequent,11,0.232176
error_driven,1,878,q1_most_frequent,1018,0.171978
error_driven,1,2,q1_most_frequent,2,0.237667
error_driven,1,975,q1_most_frequent,2016,0.144449
error_driven,1,15,q1_most_frequent,14,0.224008
error_driven,1,127,q1_most_frequent,1520,0.169161
error_driven,1,50,q1_most_frequent,29,0.223005
error_driven,1,3,q1_most_frequent,3,0.239020
error_driven,1,7,q1_most_frequent,11,0.232136
error_driven,1,38,q1_most_frequent,57,0.215844
error_driven,1,3,q1_most_frequent,3,0.239041
error_driven,1,1102,q1_most_frequent,1181,0.183284
error_driven,1,8,q1_most_frequent,0,0.242178
error_driven,1,1311,q1_most_frequent,1949,0.149826
error_driven,1,36,q1_most_frequent,46,0.202870
error_driven,1,120,q1_most_frequent,77,0.209822
error_driven,1,669,q1_most_frequent,478,0.189294
error_driven,1,4,q1_most_frequent,8,0.238578
error_driven,1,20,q1_most_frequent,55,0.207803
error_driven,1,73,q1_most_frequent,48,0.197528
error_driven,1,218,q1_most_frequent,316,0.184711
error_driven,1,402,q1_most_frequent,1003,0.191462
error_driven,1,15,q1_most_frequent,14,0.224092
error_driven,1,242,q1_most_frequent,377,0.196253
error_driven,1,40,q1_most_frequent,217,0.196676
error_driven,1,63,q1_most_frequent,485,0.184531
error_driven,1,851,q1_most_frequent,1213,0.170933
error_driven,1,5,q1_most_frequent,17,0.232841
error_driven,1,4,q1_most_frequent,8,0.238596
error_driven,1,52,q1_most_frequent,38,0.214412
error_driven,1,52,q1_most_frequent,38,0.214421
error_driven,1,216,q1_most_frequent,1877,0.155867
error_driven,1,149,q1_most_frequent,173,0.196218
error_driven,1,47,q1_most_frequent,44,0.220854
error_driven,1,5,q1_most_frequent,17,0.232813
error_driven,1,288,q1_most_frequent,502,0.186594
error_driven,1,3,q1_most_frequent,3,0.239075
error_driven,1,573,q1_most_frequent,1730,0.149620
error_driven,1,81,q1_most_frequent,45,0.233408
error_driven,1,538,q1_most_frequent,68,0.205899
error_driven,1,735,q1_most_frequent,718,0.180057
error_driven,1,278,q1_most_frequent,172,0.200418
error_driven,1,342,q1_most_frequent,680,0.194120
error_driven,1,423,q1_most_frequent,606,0.173800
error_driven,1,38,q1_most_frequent,57,0.215815
error_driven,1,1436,q1_most_frequent,772,0.181791
error_driven,1,3,q1_most_frequent,3,0.239094
error_driven,1,5,q1_most_frequent,17,0.232831
error_driven,1,6,q1_most_frequent,1,0.247397
error_driven,1,215,q1_most_frequent,384,0.191360
error_driven,1,719,q1_most_frequent,928,0.176202
error_driven,1,54,q1_most_frequent,220,0.194477
error_driven,1,363,q1_most_frequent,381,0.189682
error_driven,1,6,q1_most_frequent,1,0.247333
error_driven,1,10,q1_most_frequent,4,0.237349
error_driven,1,6,q1_most_frequent,1,0.247417
error_driven,1,594,q1_most_frequent,1396,0.178853
error_driven,1,590,q1_most_frequent,1459,0.169474
error_driven,1,1509,q1_most_frequent,788,0.191833
error_driven,1,3,q1_most_frequent,3,0.239076
error_driven,1,6,q1_most_frequent,1,0.247436
error_driven,1,447,q1_most_frequent,1818,0.162052
error_driven,1,842,q1_most_frequent,676,0.174019
error_driven,1,2,q1_most_frequent,2,0.237710
error_driven,1,643,q1_most_frequent,1945,0.155114
error_driven,1,29,q1_most_frequent,90,0.200469
error_driven,1,2,q1_most_frequent,2,0.237683
error_driven,1,2,q1_most_frequent,2,0.237719
